order_id,product_id,customer_id,order_date,shipping_date,quantity,unit_price,discount_pct,sales_amount,shipping_method,payment_method,order_status,delivery_date,customer_segment,customer_region
9153020,21529,563481,2025-06-20,2025-06-22,1,919.39,0.0,919.39,Standard,Debit Card,Shipped,,Small Business,South
2917506,28129,557517,2025-01-22,2025-01-23,2,6269.52,15.0,10658.18,Economy,COD,Delivered,2025-01-27,Consumer,West
5305183,68899,671259,2026-03-17,2026-03-21,2,2456.67,0.0,4913.34,Standard,Credit Card,Cancelled,,Corporate,North
1521459,56188,227114,2025-04-25,2025-04-26,1,3443.64,5.0,3271.46,Express,Debit Card,Delivered,2025-05-02,Corporate,West
5928594,68899,592041,2025-02-06,2025-02-09,2,2456.67,10.0,4422.01,Express,Debit Card,Processing,,Consumer,West
7668978,97797,940868,2026-02-05,2026-02-19,1,1675.71,0.0,1675.71,Standard,Debit Card,Delivered,2026-02-22,Consumer,North
8718718,28129,588449,2025-07-30,2025-08-06,2,6269.52,0.0,12539.04,Standard,UPI,Delivered,2025-08-08,Consumer,West
9154716,18030,513963,2025-08-20,2025-08-22,1,2921.51,0.0,2921.51,Standard,Debit Card,Delivered,2025-08-26,Consumer,West
7470837,68899,789525,2025-06-04,2025-06-07,1,2456.67,20.0,1965.34,Standard,UPI,Delivered,2025-06-10,Consumer,West
9964397,85575,709849,2026-04-11,2026-04-15,1,3516.68,5.0,3340.85,Express,UPI,Delivered,2026-04-17,Consumer,North
7761247,48964,724795,2025-07-02,2025-07-08,3,770.14,10.0,2079.38,Economy,Debit Card,Processing,,Consumer,West
7038183,79641,549234,2025-05-14,2025-05-20,1,5363.01,25.0,4022.26,Standard,COD,Shipped,,Consumer,West
1534573,48964,588449,2025-07-09,2025-07-11,2,770.14,10.0,1386.25,Express,COD,Delivered,2025-07-14,Consumer,West
1200094,79641,361785,2025-05-10,2025-05-12,1,5363.01,10.0,4826.71,Standard,Credit Card,Delivered,2025-05-13,Consumer,North
8156594,79641,490297,2025-07-13,2025-07-16,1,5363.01,10.0,4826.71,Standard,Debit Card,Processing,,Consumer,West
9578163,85575,368880,2025-03-01,2025-03-08,1,3516.68,5.0,3340.85,Same Day,Credit Card,Shipped,,Small Business,West
3767652,79641,592041,2025-04-14,2025-04-21,3,5363.01,10.0,14480.13,Economy,Credit Card,Delivered,2025-04-25,Consumer,Central
4614611,79641,351349,2025-09-04,2025-09-06,2,5363.01,25.0,8044.52,Same Day,UPI,Delivered,2025-09-11,Consumer,East
8122358,79641,960030,2026-04-23,2026-04-27,1,5363.01,15.0,4558.56,Standard,UPI,Cancelled,,Consumer,West
8081520,97797,307157,2025-02-10,2025-02-12,2,1675.71,5.0,3183.85,Express,UPI,Delivered,2025-02-16,Consumer,West
7836544,68899,370842,2025-05-15,2025-05-20,1,2456.67,5.0,2333.84,Standard,Debit Card,Delivered,2025-05-22,Consumer,West
6795982,79641,998146,2026-05-10,2026-05-17,1,5363.01,20.0,4290.41,Economy,Debit Card,Shipped,,Consumer,North
6308455,21529,610529,2026-04-29,2026-05-02,1,919.39,0.0,919.39,Express,COD,Delivered,2026-05-09,Consumer,West
9176663,68899,771999,2025-12-21,2025-12-23,1,2456.67,15.0,2088.17,Economy,COD,Processing,,Small Business,Central
3928491,79641,196949,2025-05-31,2025-06-04,1,5363.01,0.0,5363.01,Standard,Credit Card,Delivered,2025-06-09,Consumer,East
1071639,79641,639392,2025-09-05,2025-09-08,2,5363.01,15.0,9117.12,Standard,UPI,Shipped,,Small Business,North
7017368,56188,357793,2025-05-15,2025-05-21,1,3443.64,15.0,2927.09,Same Day,UPI,Returned,2025-05-28,Consumer,West
7790325,68899,209641,2025-03-27,2025-03-30,3,2456.67,10.0,6633.01,Standard,UPI,Returned,2025-03-31,Consumer,East
3249826,85575,693372,2025-08-15,2025-08-22,2,3516.68,0.0,7033.36,Express,UPI,Cancelled,,Consumer,North
8718825,68899,823918,2025-11-12,2025-11-15,3,2456.67,15.0,6264.51,Express,COD,Processing,,Consumer,East
7185015,79641,206966,2025-08-04,2025-08-06,2,5363.01,5.0,10189.72,Economy,Credit Card,Delivered,2025-08-12,Small Business,West
5277736,28129,261325,2025-11-25,2025-11-28,3,6269.52,5.0,17868.13,Standard,Debit Card,Returned,2025-12-02,Consumer,North
8506395,18030,384068,2025-07-02,2025-07-03,1,2921.51,10.0,2629.36,Economy,COD,Cancelled,,Consumer,East
5441381,74568,972314,2025-07-28,2025-07-31,1,1900.16,5.0,1805.15,Standard,Credit Card,Delivered,2025-08-04,Consumer,Central
4797160,18030,555666,2026-03-02,2026-03-07,1,2921.51,10.0,2629.36,Standard,Credit Card,Delivered,2026-03-14,Consumer,North
5872832,85575,906386,2026-04-22,2026-04-24,3,3516.68,0.0,10550.04,Express,Net Banking,Delivered,2026-04-30,Consumer,South
1748806,18030,371909,2025-07-15,2025-07-17,1,2921.51,5.0,2775.43,Standard,Net Banking,Delivered,2025-07-18,Small Business,South
4067909,97797,307157,2025-11-11,2025-11-13,2,1675.71,20.0,2681.14,Economy,UPI,Shipped,,Consumer,North
4001865,28129,940868,2025-06-21,2025-06-22,2,6269.52,0.0,12539.04,Economy,Net Banking,Delivered,2025-06-29,Consumer,Central
5320197,74568,307157,2025-02-07,2025-02-14,1,1900.16,5.0,1805.15,Economy,UPI,Delivered,2025-02-15,Consumer,North
2699383,74568,175945,2026-01-23,2026-01-31,3,1900.16,10.0,5130.43,Economy,Credit Card,Delivered,2026-02-03,Small Business,West
1789206,18030,693372,2025-04-22,2025-04-23,1,2921.51,20.0,2337.21,Express,UPI,Delivered,2025-04-30,Consumer,West
5446484,79641,378914,2025-09-08,2025-09-13,1,5363.01,10.0,4826.71,Standard,Net Banking,Returned,2025-09-19,Consumer,North
4239839,79641,384300,2025-10-08,2025-10-13,2,5363.01,15.0,9117.12,Economy,Wallet,Delivered,2025-10-17,Consumer,East
8419632,79641,699277,2025-04-30,2025-05-14,1,5363.01,0.0,5363.01,Standard,Debit Card,Delivered,2025-05-18,Small Business,West
6872934,79641,378914,2025-03-07,2025-03-10,1,5363.01,5.0,5094.86,Economy,Credit Card,Delivered,2025-03-11,Consumer,South
5714568,68899,217945,2025-07-29,2025-08-01,1,2456.67,20.0,1965.34,Express,Net Banking,Processing,,Consumer,Central
5706871,28129,210470,2026-06-03,2026-06-06,1,6269.52,20.0,5015.62,Express,Debit Card,Processing,,Small Business,South
6411828,18474,262608,2025-11-26,2025-12-02,2,1417.87,10.0,2552.17,Standard,Credit Card,Delivered,2025-12-05,Corporate,West
4218798,79641,939711,2025-08-16,2025-08-21,3,5363.01,10.0,14480.13,Standard,Wallet,Delivered,2025-08-24,Small Business,South
7702448,21529,860977,2025-01-28,2025-02-01,1,919.39,5.0,873.42,Standard,UPI,Delivered,2025-02-07,Small Business,South
2522128,97797,942315,2025-11-21,2025-11-24,1,1675.71,0.0,1675.71,Standard,Debit Card,Delivered,2025-11-28,Consumer,West
8294554,28129,972314,2025-03-06,2025-03-11,1,6269.52,20.0,5015.62,Standard,Credit Card,Shipped,,Consumer,North
1270940,48964,765050,2025-10-31,2025-11-06,3,770.14,15.0,1963.86,Standard,Credit Card,Delivered,2025-11-09,Consumer,North
5297152,87260,555666,2026-02-02,2026-02-05,2,3209.12,5.0,6097.33,Standard,Net Banking,Delivered,2026-02-09,Consumer,North
6417748,48964,932301,2025-09-07,2025-09-12,1,770.14,5.0,731.63,Express,UPI,Delivered,2025-09-14,Corporate,North
7843501,74568,789525,2025-07-03,2025-07-06,1,1900.16,5.0,1805.15,Standard,Credit Card,Delivered,2025-07-10,Consumer,West
7143014,74568,599283,2025-02-03,2025-02-07,3,1900.16,0.0,5700.48,Economy,Debit Card,Delivered,2025-02-14,Consumer,West
7098825,21529,914856,2025-01-18,2025-01-22,3,919.39,15.0,2344.44,Standard,Credit Card,Delivered,2025-01-28,Consumer,West
6782144,74568,477196,2025-09-10,2025-09-16,1,1900.16,10.0,1710.14,Express,Credit Card,Delivered,2025-09-18,Small Business,West
5740805,18030,307157,2026-04-26,2026-05-06,3,2921.51,0.0,8764.53,Standard,Debit Card,Delivered,2026-05-10,Consumer,North
4816580,85575,765050,2025-06-02,2025-06-05,1,3516.68,10.0,3165.01,Express,UPI,Delivered,2025-06-09,Consumer,West
6493541,85575,388350,2025-11-11,2025-11-14,1,3516.68,25.0,2637.51,Express,Credit Card,Returned,2025-11-19,Consumer,North
7072476,56188,592041,2025-12-23,2025-12-26,2,3443.64,0.0,6887.28,Express,Debit Card,Delivered,2026-01-01,Consumer,West
5174115,21529,316850,2025-02-13,2025-02-15,1,919.39,5.0,873.42,Standard,UPI,Delivered,2025-02-19,Consumer,West
4557469,79641,236367,2025-04-11,2025-04-14,1,5363.01,10.0,4826.71,Express,UPI,Delivered,2025-04-17,Small Business,West
2260384,79641,555666,2025-07-20,2025-07-22,3,5363.01,0.0,16089.03,Standard,Credit Card,Shipped,,Consumer,South
1855253,78497,218990,2025-12-17,2025-12-20,3,725.77,10.0,1959.58,Standard,Credit Card,Cancelled,,Consumer,North
3233286,85575,659588,2025-09-15,2025-09-17,1,3516.68,10.0,3165.01,Standard,Credit Card,Shipped,,Consumer,East
2589979,74568,491532,2026-01-20,2026-01-23,2,1900.16,0.0,3800.32,Express,Debit Card,Delivered,2026-01-30,Small Business,West
7844175,97797,185010,2026-04-16,2026-04-22,2,1675.71,0.0,3351.42,Standard,Net Banking,Shipped,,Consumer,North
1463036,18030,563481,2026-02-06,2026-02-09,1,2921.51,20.0,2337.21,Same Day,Credit Card,Delivered,2026-02-13,Small Business,East
3847180,68899,599283,2026-06-26,2026-06-30,5,2456.67,5.0,11669.18,Standard,Net Banking,Processing,,Consumer,South
5428663,85575,370842,2026-02-04,2026-02-11,2,3516.68,10.0,6330.02,Standard,Net Banking,Shipped,,Consumer,West
9679892,28129,209641,2026-04-07,2026-04-11,1,6269.52,10.0,5642.57,Standard,Credit Card,Delivered,2026-04-15,Consumer,West
6745907,74568,256838,2026-03-26,2026-03-28,1,1900.16,15.0,1615.14,Standard,Credit Card,Delivered,2026-04-03,Consumer,West
3081831,85575,914856,2026-01-17,2026-01-20,3,3516.68,15.0,8967.53,Express,Credit Card,Delivered,2026-01-22,Consumer,East
6779787,28129,209641,2026-03-08,2026-03-12,5,6269.52,15.0,26645.46,Economy,Credit Card,Delivered,2026-03-18,Consumer,South
7938364,85575,704903,2026-05-24,2026-05-28,1,3516.68,10.0,3165.01,Same Day,UPI,Processing,,Consumer,South
7628243,21529,599283,2025-10-02,2025-10-04,1,919.39,5.0,873.42,Standard,Credit Card,Delivered,2025-10-08,Consumer,North
6071386,79641,599283,2025-12-05,2025-12-08,2,5363.01,5.0,10189.72,Standard,Wallet,Shipped,,Consumer,South
2003784,79641,488868,2025-10-19,2025-10-23,1,5363.01,5.0,5094.86,Economy,UPI,Returned,2025-10-29,Consumer,North
6854125,74568,282435,2026-04-06,2026-04-09,1,1900.16,5.0,1805.15,Standard,Net Banking,Delivered,2026-04-11,Consumer,West
4683793,48964,966752,2025-09-11,2025-09-15,3,770.14,0.0,2310.42,Standard,Net Banking,Delivered,2025-09-22,Consumer,South
3217059,78497,856696,2026-03-19,2026-03-20,2,725.77,5.0,1378.96,Economy,UPI,Delivered,2026-03-26,Small Business,West
5284955,79641,226199,2026-03-07,2026-03-10,3,5363.01,5.0,15284.58,Standard,COD,Shipped,,Corporate,West
4712888,48964,336188,2026-06-09,2026-06-15,2,770.14,0.0,1540.28,Standard,COD,Delivered,2026-06-19,Small Business,West
6567914,97797,133665,2025-06-05,2025-06-08,1,1675.71,5.0,1591.92,Standard,Debit Card,Delivered,2025-06-09,Small Business,North
1971283,97797,557517,2026-01-03,2026-01-07,3,1675.71,15.0,4273.06,Express,Credit Card,Delivered,2026-01-11,Consumer,North
9873223,17733,122589,2026-02-05,2026-02-08,1,3137.12,10.0,2823.41,Standard,Debit Card,Cancelled,,Small Business,North
4246958,79641,427245,2026-05-25,2026-05-28,1,5363.01,15.0,4558.56,Express,Credit Card,Delivered,2026-06-04,Consumer,West
5583378,74568,306674,2026-05-09,2026-05-16,3,1900.16,10.0,5130.43,Standard,UPI,Delivered,2026-05-21,Consumer,Central
9636961,78497,566913,2025-11-11,2025-11-14,2,725.77,20.0,1161.23,Standard,Debit Card,Returned,2025-11-16,Small Business,West
1675149,74568,568904,2025-11-13,2025-11-15,3,1900.16,15.0,4845.41,Standard,UPI,Delivered,2025-11-21,Consumer,East
8495300,21529,185010,2025-04-20,2025-04-27,1,919.39,0.0,919.39,Economy,Net Banking,Delivered,2025-04-28,Consumer,North
2756986,74568,806283,2026-06-16,2026-06-21,4,1900.16,25.0,5700.48,Standard,Debit Card,Delivered,2026-06-25,Consumer,North
3050755,79641,806283,2025-06-08,2025-06-13,2,5363.01,0.0,10726.02,Same Day,UPI,Delivered,2025-06-14,Consumer,South
6243425,74568,555666,2026-01-14,2026-01-15,2,1900.16,10.0,3420.29,Standard,Debit Card,Delivered,2026-01-16,Consumer,North
3772479,97797,940868,2026-03-05,2026-03-07,3,1675.71,15.0,4273.06,Standard,Net Banking,Delivered,2026-03-09,Consumer,North
7344583,79641,379266,2025-09-16,2025-09-20,1,5363.01,5.0,5094.86,Standard,UPI,Delivered,2025-09-23,Small Business,West
7559307,79641,330334,2025-05-15,2025-05-17,2,5363.01,10.0,9653.42,Express,Credit Card,Delivered,2025-05-23,Consumer,East
8932834,56188,754177,2025-05-02,2025-05-04,2,3443.64,5.0,6542.92,Standard,UPI,Delivered,2025-05-11,Consumer,West
5175269,28129,588449,2026-04-09,2026-04-15,2,6269.52,0.0,12539.04,Economy,Credit Card,Delivered,2026-04-21,Consumer,South
7969386,28129,330334,2025-10-17,2025-10-20,3,6269.52,0.0,18808.56,Economy,Net Banking,Delivered,2025-10-26,Consumer,North
2858607,79641,765050,2025-03-05,2025-03-06,2,5363.01,0.0,10726.02,Economy,UPI,Shipped,,Consumer,East
2607402,28129,312773,2026-01-08,2026-01-09,1,6269.52,0.0,6269.52,Express,Debit Card,Shipped,,Consumer,South
8806222,74568,248125,2025-06-05,2025-06-08,1,1900.16,10.0,1710.14,Express,UPI,Delivered,2025-06-10,Small Business,West
7870524,78497,750976,2026-04-21,2026-04-25,4,725.77,10.0,2612.77,Express,Wallet,Cancelled,,Consumer,South
7385029,74568,757146,2025-07-09,2025-07-16,4,1900.16,5.0,7220.61,Standard,Net Banking,Processing,,Consumer,West
5525549,48964,477196,2025-05-09,2025-05-11,4,770.14,10.0,2772.5,Economy,UPI,Delivered,2025-05-15,Small Business,South
9630493,17733,550630,2025-03-02,2025-03-04,1,3137.12,0.0,3137.12,Economy,Net Banking,Returned,2025-03-05,Consumer,South
8168782,79641,282435,2025-10-18,2025-10-22,1,5363.01,5.0,5094.86,Standard,UPI,Cancelled,,Consumer,East
7199815,79641,105859,2025-09-21,2025-09-24,2,5363.01,15.0,9117.12,Economy,Net Banking,Delivered,2025-09-29,Consumer,West
2341249,79641,218990,2026-02-01,2026-02-05,2,5363.01,20.0,8580.82,Economy,Wallet,Delivered,2026-02-09,Consumer,West
3608384,78497,934697,2025-09-28,2025-10-06,1,725.77,5.0,689.48,Standard,Credit Card,Delivered,2025-10-11,Small Business,South
3952244,79641,932301,2025-07-27,2025-07-31,2,5363.01,0.0,10726.02,Economy,Credit Card,Delivered,2025-08-06,Corporate,West
4343604,56188,368880,2025-06-12,2025-06-15,1,3443.64,15.0,2927.09,Standard,Debit Card,Shipped,,Small Business,West
3253822,18030,401988,2025-06-21,2025-07-05,1,2921.51,20.0,2337.21,Standard,Credit Card,Delivered,2025-07-12,Consumer,South
8879324,68899,750976,2026-05-21,2026-05-22,1,2456.67,5.0,2333.84,Standard,Debit Card,Delivered,2026-05-28,Consumer,South
4916442,85575,119446,2025-04-18,2025-04-26,1,3516.68,0.0,3516.68,Express,Credit Card,Delivered,2025-04-29,Small Business,West
9645039,18474,368880,2026-06-24,2026-06-28,1,1417.87,0.0,1417.87,Standard,UPI,Processing,,Small Business,South
2576455,79641,750976,2025-07-18,2025-07-22,3,5363.01,10.0,14480.13,Economy,Credit Card,Delivered,2025-07-23,Consumer,East
7139771,28129,588449,2025-03-04,2025-03-12,2,6269.52,20.0,10031.23,Standard,Debit Card,Shipped,,Consumer,South
1880020,28129,856696,2025-06-05,2025-06-09,4,6269.52,10.0,22570.27,Standard,UPI,Delivered,2025-06-10,Small Business,West
7742378,50534,670867,2025-02-11,2025-02-14,1,1113.02,5.0,1057.37,Express,Debit Card,Delivered,2025-02-19,Small Business,West
7612446,78497,639392,2026-03-01,2026-03-04,1,725.77,10.0,653.19,Standard,UPI,Delivered,2026-03-10,Small Business,West
3655046,68899,388350,2025-10-18,2025-10-23,1,2456.67,15.0,2088.17,Express,Net Banking,Delivered,2025-10-28,Consumer,South
1347768,79641,772034,2025-07-23,2025-07-27,2,5363.01,10.0,9653.42,Standard,COD,Delivered,2025-08-01,Consumer,North
4886246,87260,599664,2025-12-14,2025-12-16,1,3209.12,15.0,2727.75,Economy,UPI,Delivered,2025-12-18,Consumer,West
6430566,85575,388560,2025-12-02,2025-12-07,2,3516.68,5.0,6681.69,Express,Credit Card,Delivered,2025-12-14,Corporate,West
2389656,85575,282435,2026-05-27,2026-06-01,2,3516.68,5.0,6681.69,Standard,Credit Card,Delivered,2026-06-03,Consumer,South
8013008,87260,261325,2026-06-08,2026-06-11,3,3209.12,10.0,8664.62,Standard,COD,Shipped,,Consumer,South
2635000,28129,539708,2025-12-22,2025-12-23,1,6269.52,10.0,5642.57,Standard,UPI,Shipped,,Consumer,Central
2208264,28129,384300,2026-03-18,2026-03-21,1,6269.52,25.0,4702.14,Economy,Net Banking,Delivered,2026-03-27,Consumer,West
9846147,78497,563481,2026-03-03,2026-03-04,1,725.77,10.0,653.19,Express,UPI,Shipped,,Small Business,West
1090924,79641,897573,2025-10-09,2025-10-10,1,5363.01,5.0,5094.86,Standard,Credit Card,Delivered,2025-10-15,Small Business,South
3012282,28129,566913,2025-12-31,2026-01-03,2,6269.52,5.0,11912.09,Standard,UPI,Delivered,2026-01-08,Small Business,West
6106688,74568,196949,2025-02-25,2025-02-27,1,1900.16,10.0,1710.14,Economy,Net Banking,Delivered,2025-03-02,Consumer,West
8619443,79641,436252,2026-02-06,2026-02-09,2,5363.01,5.0,10189.72,Standard,Wallet,Delivered,2026-02-13,Small Business,South
5680636,56188,906386,2026-06-09,2026-06-14,1,3443.64,15.0,2927.09,Express,Credit Card,Shipped,,Consumer,West
5620434,78497,382353,2025-03-02,2025-03-05,5,725.77,5.0,3447.41,Same Day,UPI,Delivered,2025-03-10,Consumer,West
9941408,28129,670563,2026-03-28,2026-04-11,5,6269.52,5.0,29780.22,Standard,Credit Card,Delivered,2026-04-16,Consumer,North
8399058,97797,549338,2026-05-23,2026-05-30,1,1675.71,10.0,1508.14,Express,COD,Delivered,2026-06-03,Small Business,South
8568884,97797,181824,2025-05-23,2025-05-27,3,1675.71,0.0,5027.13,Standard,Debit Card,Delivered,2025-05-29,Consumer,West
6140058,78497,457804,2025-10-23,2025-11-02,1,725.77,10.0,653.19,Standard,Net Banking,Delivered,2025-11-03,Consumer,East
3141689,17733,248125,2026-05-21,2026-05-28,2,3137.12,10.0,5646.82,Economy,Credit Card,Delivered,2026-05-31,Small Business,West
5764006,17733,351349,2026-06-08,2026-06-11,3,3137.12,5.0,8940.79,Express,UPI,Delivered,2026-06-14,Consumer,Central
6016267,28129,964228,2025-03-27,2025-04-01,2,6269.52,15.0,10658.18,Economy,UPI,Delivered,2025-04-06,Consumer,Central
7088800,28129,942315,2025-07-30,2025-08-01,2,6269.52,15.0,10658.18,Express,Debit Card,Delivered,2025-08-08,Consumer,South
1782723,97797,902639,2025-12-29,2026-01-03,1,1675.71,15.0,1424.35,Standard,Wallet,Cancelled,,Corporate,West
9443887,85575,108922,2025-05-20,2025-05-24,2,3516.68,5.0,6681.69,Express,COD,Delivered,2025-05-30,Corporate,East
6484238,97797,282435,2025-07-17,2025-07-18,2,1675.71,5.0,3183.85,Express,Wallet,Delivered,2025-07-23,Consumer,South
4231412,21529,794726,2025-01-17,2025-01-20,1,919.39,15.0,781.48,Standard,Debit Card,Delivered,2025-01-27,Consumer,West
3791083,85575,371909,2025-04-11,2025-04-19,1,3516.68,10.0,3165.01,Standard,Net Banking,Delivered,2025-04-26,Small Business,South
8208634,28129,557517,2025-11-07,2025-11-10,2,6269.52,10.0,11285.14,Express,UPI,Delivered,2025-11-12,Consumer,South
7979897,28129,401988,2025-12-11,2025-12-13,2,6269.52,10.0,11285.14,Same Day,UPI,Delivered,2025-12-18,Consumer,East
5403383,28129,539708,2025-12-09,2025-12-11,1,6269.52,15.0,5329.09,Standard,UPI,Delivered,2025-12-15,Consumer,North
5784237,79641,441953,2026-02-21,2026-02-25,3,5363.01,0.0,16089.03,Economy,UPI,Delivered,2026-03-04,Small Business,East
5902660,79641,944733,2025-09-03,2025-09-09,2,5363.01,10.0,9653.42,Standard,Credit Card,Delivered,2025-09-14,Consumer,North
1980991,18030,924267,2025-06-19,2025-06-24,1,2921.51,0.0,2921.51,Standard,Debit Card,Delivered,2025-06-25,Consumer,North
9051306,28129,972314,2025-01-11,2025-01-14,1,6269.52,5.0,5956.04,Standard,Credit Card,Delivered,2025-01-16,Consumer,South
2729991,74568,204369,2025-05-12,2025-05-14,2,1900.16,10.0,3420.29,Economy,Debit Card,Delivered,2025-05-15,Consumer,Central
8992071,85575,196949,2025-07-10,2025-07-11,2,3516.68,10.0,6330.02,Standard,Credit Card,Delivered,2025-07-13,Consumer,Central
7663690,18030,133665,2025-04-26,2025-04-30,1,2921.51,5.0,2775.43,Express,Credit Card,Shipped,,Small Business,East
2066711,74568,104775,2025-01-15,2025-01-21,1,1900.16,20.0,1520.13,Standard,Net Banking,Delivered,2025-01-27,Consumer,East
9351384,56188,847924,2025-04-14,2025-04-19,2,3443.64,15.0,5854.19,Express,UPI,Processing,,Consumer,South
9260288,17733,227114,2025-12-16,2025-12-19,2,3137.12,10.0,5646.82,Economy,Credit Card,Delivered,2025-12-24,Corporate,West
7922920,78497,856696,2025-12-02,2025-12-06,3,725.77,25.0,1632.98,Standard,Net Banking,Delivered,2025-12-13,Small Business,East
7567964,21529,475309,2026-05-25,2026-05-28,1,919.39,5.0,873.42,Economy,COD,Delivered,2026-06-02,Consumer,West
9106353,79641,181824,2026-03-06,2026-03-10,2,5363.01,15.0,9117.12,Standard,COD,Shipped,,Consumer,West
1977819,17733,897573,2025-11-09,2025-11-13,1,3137.12,0.0,3137.12,Standard,Wallet,Delivered,2025-11-15,Small Business,South
1220043,28129,823918,2025-04-02,2025-04-07,1,6269.52,5.0,5956.04,Express,COD,Delivered,2025-04-13,Consumer,North
3604657,17733,226303,2025-11-08,2025-11-12,2,3137.12,5.0,5960.53,Express,UPI,Delivered,2025-11-16,Consumer,South
4952536,78497,263319,2025-02-13,2025-02-21,2,725.77,0.0,1451.54,Standard,COD,Delivered,2025-02-27,Consumer,West
6640702,79641,539708,2025-09-11,2025-09-14,1,5363.01,10.0,4826.71,Express,COD,Returned,2025-09-15,Consumer,West
8578254,79641,709849,2025-08-21,2025-08-22,2,5363.01,0.0,10726.02,Standard,Debit Card,Delivered,2025-08-24,Consumer,West
3238257,21529,477196,2025-09-09,2025-09-11,1,919.39,10.0,827.45,Express,Wallet,Delivered,2025-09-12,Small Business,South
3210059,85575,975770,2025-06-23,2025-06-27,1,3516.68,0.0,3516.68,Express,Net Banking,Delivered,2025-07-02,Small Business,West
7405245,79641,353063,2025-12-24,2025-12-28,1,5363.01,0.0,5363.01,Economy,Net Banking,Delivered,2026-01-01,Consumer,North
4665903,18030,330334,2026-03-31,2026-04-04,1,2921.51,25.0,2191.13,Standard,COD,Processing,,Consumer,West
9741650,56188,185010,2026-02-14,2026-02-19,2,3443.64,10.0,6198.55,Express,Debit Card,Shipped,,Consumer,South
7924040,85575,750976,2025-12-01,2025-12-04,3,3516.68,20.0,8440.03,Express,Debit Card,Cancelled,,Consumer,South
1506956,97797,975770,2025-10-29,2025-11-03,2,1675.71,10.0,3016.28,Standard,UPI,Delivered,2025-11-10,Small Business,South
9483055,79641,960030,2025-01-22,2025-01-27,1,5363.01,0.0,5363.01,Standard,Net Banking,Delivered,2025-02-03,Consumer,East
4298218,68899,276775,2026-01-12,2026-01-15,1,2456.67,10.0,2211.0,Economy,Wallet,Delivered,2026-01-19,Consumer,West
5314390,28129,974569,2025-11-01,2025-11-04,1,6269.52,10.0,5642.57,Standard,Wallet,Delivered,2025-11-09,Consumer,South
4015413,48964,119900,2025-06-17,2025-06-19,2,770.14,0.0,1540.28,Economy,Net Banking,Cancelled,,Consumer,North
6727092,28129,263319,2025-07-18,2025-07-21,1,6269.52,20.0,5015.62,Standard,COD,Delivered,2025-07-28,Consumer,West
6587521,85575,427245,2026-05-25,2026-05-31,1,3516.68,10.0,3165.01,Economy,Credit Card,Delivered,2026-06-01,Consumer,East
7174144,74568,934767,2025-11-30,2025-12-07,2,1900.16,15.0,3230.27,Standard,COD,Delivered,2025-12-10,Small Business,Central
6054531,79641,388560,2025-10-03,2025-10-07,2,5363.01,10.0,9653.42,Economy,Credit Card,Shipped,,Corporate,North
6235418,68899,773930,2025-11-28,2025-12-01,1,2456.67,10.0,2211.0,Express,UPI,Delivered,2025-12-08,Consumer,Central
9988569,85575,944733,2025-09-02,2025-09-07,1,3516.68,0.0,3516.68,Standard,Credit Card,Shipped,,Consumer,South
2943205,85575,128716,2025-09-30,2025-10-05,2,3516.68,25.0,5275.02,Express,UPI,Shipped,,Consumer,South
8951245,50534,491532,2025-06-28,2025-07-01,1,1113.02,5.0,1057.37,Express,Debit Card,Processing,,Small Business,West
1244624,50534,263319,2025-09-15,2025-09-21,1,1113.02,0.0,1113.02,Standard,Credit Card,Delivered,2025-09-22,Consumer,West
8525394,56188,846689,2025-12-24,2025-12-25,3,3443.64,0.0,10330.92,Standard,UPI,Delivered,2025-12-28,Small Business,West
1334245,74568,330334,2025-01-29,2025-01-30,1,1900.16,10.0,1710.14,Express,Net Banking,Delivered,2025-02-04,Consumer,South
3467013,78497,353063,2026-03-04,2026-03-06,1,725.77,25.0,544.33,Same Day,Credit Card,Processing,,Consumer,South
5547166,48964,160872,2025-06-24,2025-06-26,1,770.14,20.0,616.11,Standard,UPI,Returned,2025-07-03,Consumer,West
7106987,28129,227114,2025-12-22,2025-12-29,1,6269.52,15.0,5329.09,Economy,Credit Card,Delivered,2026-01-03,Corporate,North
7760776,79641,969595,2025-12-07,2025-12-10,1,5363.01,25.0,4022.26,Standard,Credit Card,Delivered,2025-12-14,Consumer,West
8307226,68899,847924,2025-12-11,2025-12-14,1,2456.67,15.0,2088.17,Standard,Credit Card,Delivered,2025-12-18,Consumer,South
2879358,97797,974569,2025-11-24,2025-11-27,1,1675.71,5.0,1591.92,Express,UPI,Delivered,2025-12-01,Consumer,West
1925395,85575,370842,2026-06-07,2026-06-10,1,3516.68,10.0,3165.01,Standard,Net Banking,Delivered,2026-06-11,Consumer,North
6524392,87260,599283,2025-10-16,2025-10-19,3,3209.12,0.0,9627.36,Standard,UPI,Delivered,2025-10-24,Consumer,South
4617701,78497,378914,2026-01-19,2026-01-21,4,725.77,0.0,2903.08,Express,Wallet,Processing,,Consumer,North
7504562,97797,140302,2025-12-31,2026-01-05,1,1675.71,5.0,1591.92,Standard,UPI,Delivered,2026-01-08,Consumer,West
8079026,28129,903998,2025-05-29,2025-05-31,1,6269.52,0.0,6269.52,Standard,Net Banking,Delivered,2025-06-03,Consumer,South
2381714,97797,637227,2025-06-24,2025-06-30,2,1675.71,25.0,2513.56,Express,COD,Delivered,2025-07-07,Consumer,Central
